6790000,11.319643,77.011274,0.33,5,1.53
6792000,11.319645,77.011274,1.31,5,1.53
6794000,11.319643,77.011275,0.33,5,1.53
6796000,11.319643,77.011275,0.46,5,1.53
6798000,11.319645,77.011276,0.11,5,1.53
6800000,11.319651,77.011280,1.72,5,1.53
6802000,11.319652,77.011280,0.56,5,1.53
6804000,11.319658,77.011284,1.59,5,1.53
6806000,11.319659,77.011284,0.52,4,2.77
6808000,11.319665,77.011286,1.35,5,1.53
6810000,11.319666,77.011285,0.56,5,2.77
6812000,11.319663,77.011284,0.26,5,1.20
6814000,11.319657,77.011286,0.96,5,1.20
6816000,11.319649,77.011286,0.46,5,1.20
6818000,11.319646,77.011285,0.78,5,1.20
6820000,11.319640,77.011283,1.11,5,1.20
6822000,11.319637,77.011284,0.39,5,1.20
6824000,11.319639,77.011285,0.65,5,1.20
6826000,11.319638,77.011285,0.81,5,1.20
6828000,11.319634,77.011284,0.35,5,1.20
6830000,11.319626,77.011279,1.56,5,1.20
6832000,11.319625,77.011277,0.26,5,1.20
6834000,11.319629,77.011280,0.30,5,1.20
6836000,11.319630,77.011281,0.94,5,1.20
6838000,11.319624,77.011280,1.35,5,1.20
6840000,11.319622,77.011279,0.24,6,1.20
6842000,11.319620,77.011276,0.70,5,1.20
6844000,11.319618,77.011277,0.31,5,1.20
6846000,11.319618,77.011276,0.56,5,1.20
6848000,11.319618,77.011278,0.11,5,1.20
6850000,11.319615,77.011276,0.13,5,1.20
6852000,11.319617,77.011276,0.17,5,1.20
6854000,11.319618,77.011275,1.15,5,1.20
6856000,11.319621,77.011275,0.02,4,2.73
6858000,11.319627,77.011278,1.13,4,2.73
6860000,11.319625,77.011274,1.02,5,1.20
6862000,11.319625,77.011271,0.33,5,1.20
6864000,11.319622,77.011267,1.17,5,1.20
6866000,11.319624,77.011267,0.22,5,1.20
6868000,11.319628,77.011268,0.09,5,1.20
6870000,11.319634,77.011269,0.52,5,1.20
6872000,11.319637,77.011270,0.46,5,2.72
6874000,11.319642,77.011273,0.13,5,2.72
6876000,11.319634,77.011268,0.59,5,1.53
6878000,11.319630,77.011270,0.98,5,1.53
6880000,11.319630,77.011275,0.52,5,1.53
6882000,11.319624,77.011273,1.11,5,1.53
6884000,11.319621,77.011274,0.28,5,1.53
6886000,11.319622,77.011279,0.07,6,1.53
6888000,11.319626,77.011282,0.70,6,1.53
6890000,11.319622,77.011283,0.24,5,1.20
6892000,11.319625,77.011289,0.19,5,1.20
6894000,11.319625,77.011290,0.63,5,1.20
6896000,11.319629,77.011295,0.28,5,1.20
6898000,11.319628,77.011299,0.67,5,1.20
6900000,11.319630,77.011306,0.28,5,1.20
6902000,11.319629,77.011311,1.39,5,1.20
6904000,11.319629,77.011311,0.54,5,1.20
6906000,11.319629,77.011313,0.20,5,1.20
6908000,11.319631,77.011316,0.50,5,1.20
6910000,11.319627,77.011315,0.37,5,1.20
6912000,11.319631,77.011315,0.65,5,1.20
6914000,11.319631,77.011312,0.83,5,1.20
6916000,11.319630,77.011309,0.69,5,1.20
6918000,11.319628,77.011307,1.39,5,1.20
6920000,11.319630,77.011306,0.57,5,1.20
6922000,11.319634,77.011308,0.78,5,1.20
6924000,11.319627,77.011298,0.33,5,1.20
6926000,11.319623,77.011294,1.22,4,2.68
6928000,11.319616,77.011288,0.46,6,1.20
6930000,11.319615,77.011288,0.46,5,1.20
6932000,11.319613,77.011286,0.50,5,1.20
6934000,11.319611,77.011289,0.33,5,1.20
6936000,11.319609,77.011294,0.35,5,1.20
6938000,11.319606,77.011296,0.80,7,1.20
6940000,11.319615,77.011307,1.48,7,1.09
6942000,11.319616,77.011312,1.39,7,1.09
6944000,11.319614,77.011312,0.24,7,1.09
6946000,11.319608,77.011310,0.31,7,1.09
6948000,11.319608,77.011311,0.17,7,1.09
6950000,11.319605,77.011313,0.56,7,1.09
6952000,11.319603,77.011321,0.20,7,1.13
6954000,11.319601,77.011324,0.28,7,1.13
6956000,11.319601,77.011326,0.52,6,1.13
6958000,11.319605,77.011334,0.85,5,1.20
6960000,11.319605,77.011335,1.37,4,2.65
6962000,11.319603,77.011333,1.24,5,1.54
6964000,11.319607,77.011338,1.85,5,2.65
6966000,11.319610,77.011341,0.31,5,2.65
6968000,11.319611,77.011341,0.93,5,2.64
6970000,11.319607,77.011339,0.28,5,1.54
6972000,11.319604,77.011338,0.30,5,1.54
6974000,11.319604,77.011340,0.80,5,1.54
6976000,11.319594,77.011333,1.26,5,1.54
6978000,11.319589,77.011331,0.56,5,1.54
6980000,11.319589,77.011334,0.44,5,1.54
6982000,11.319593,77.011336,1.15,5,1.54
6984000,11.319592,77.011334,0.63,5,1.54
6986000,11.319589,77.011330,0.41,6,1.54
6988000,11.319588,77.011329,0.78,6,1.54
6990000,11.319589,77.011325,0.22,6,1.13
6992000,11.319586,77.011320,0.61,6,1.13
6994000,11.319583,77.011320,0.61,6,1.13
6996000,11.319584,77.011321,0.85,6,1.13
6998000,11.319582,77.011323,0.61,6,1.20
7000000,11.319583,77.011323,0.85,6,1.20
7002000,11.319583,77.011321,0.56,6,1.13
